segmentnr	original	analyzed	translated
['T27n1545_005:0025b05_1']	從此無間復一剎那觀欲界苦。	從此無間復一剎那觀欲界苦。	Immediately after this, in one moment, contemplate the suffering of the desire realm.
['T27n1545_005:0025b05_7']	名世第一法。	名世第一法。	This is called the highest worldly dharmas.
['T27n1545_005:0025b05_17']	從此無間生苦法智忍。	從此無間生苦法智忍。	Immediately after this, the receptivity to the cognition of the teaching on suffering arises.
['T27n1545_005:0025b06_3']	展轉乃至。	展轉乃至。	In succession, up to
['T27n1545_005:0025b06_8']	生道類智。	生道類智。	The cognition of the class of the path arises.
['T27n1545_005:0025b06_13']	譬如有人。	譬如有人。	It is like a person
['T27n1545_005:0025b07_4']	欲從己國適於他國。	欲從己國適於他國。	Who wants to go from their own country to another country.
['T27n1545_005:0025b07_13', 'T27n1545_005:0025b08_5']	多有財產不能持去。🔽遂以易鍮猶嫌其多。	多有財產不能持去。 遂以易鍮猶嫌其多。	Having much wealth and property, they cannot take it with them.🔽So they exchange it for brass, still dissatisfied with its abundance.
['T27n1545_005:0025b08_14']	復以易金猶嫌金重。	復以易金猶嫌金重。	They further exchange it for gold, still dissatisfied with the weight of the gold.
['T27n1545_005:0025b09_6']	復以貿易大價寶珠。	復以貿易大價寶珠。	And then trade it for a very valuable jewel.
['T27n1545_005:0025b09_15']	持此寶珠隨意所往。	持此寶珠隨意所往。	Holding this jewel, one can go wherever one wishes.
['T27n1545_005:0025b10_2']	行者亦爾。	行者亦爾。	The practitioner is also like this.
['T27n1545_005:0025b10_11']	先廣觀察上下諸諦。	先廣觀察上下諸諦。	First, extensively contemplate the upper and lower truths.
['T27n1545_005:0025b10_16']	後漸略之。	後漸略之。	Later, gradually abbreviate them.
['T27n1545_005:0025b11_6']	乃至唯以一剎那心。	乃至唯以一剎那心。	Until finally, with a single moment of mind,
['T27n1545_005:0025b11_11']	觀欲界苦。	觀欲界苦。	Contemplate the suffering of the desire realm.
['T27n1545_005:0025b11_18']	次生世第一法。	次生世第一法。	Next, the supreme worldly dharmas arise.
['T27n1545_005:0025b12_6']	次生苦法智忍。	次生苦法智忍。	Next, the acceptance of the knowledge of the factors of the path arises.
['T27n1545_005:0025b12_15']	展轉乃至生道類智。	展轉乃至生道類智。	In succession, up to the arising of the knowledge of the class of the path.
['T27n1545_005:0025b13_6']	若如是說緣苦諦忍。	若如是說緣苦諦忍。	If it is explained in this way, the acceptance that takes suffering as its object,
['T27n1545_005:0025b13_13']	後入正性離生。	後入正性離生。	Later enters the correct certainty of separation from birth.
['T27n1545_005:0025b13_18', 'T27n1545_005:0025b14_4']	則有四心。🔽同一所緣。	則有四心。 同一所緣。	Then there are four minds.🔽The same object.
['T27n1545_005:0025b14_9']	同一行相。	同一行相。	The same aspect.
['T27n1545_005:0025b14_14']	謂增上忍。	謂增上忍。	That is, the supreme acceptance.
['T27n1545_005:0025b14_19', 'T27n1545_005:0025b15_3', 'T27n1545_005:0025b15_11']	世第一法。🔽苦法智忍。🔽苦法智相應二心。	世第一法。 苦法智忍。 苦法智相應二心。	The supreme worldly dharmas.🔽The acceptance of the knowledge of the factors of the path of suffering.
['T27n1545_005:0025b15_16']	同一行相。	同一行相。	The two minds associated with the knowledge of the factors of the path of suffering.🔽The same aspect.
['T27n1545_005:0025b16_2', 'T27n1545_005:0025b16_8', 'T27n1545_005:0025b16_14']	不同一所緣。🔽謂苦類智忍。🔽苦類智相應。	不同一所緣。 謂苦類智忍。 苦類智相應。	Not the same object.🔽That is, the acceptance of the knowledge of the class of suffering.
['T27n1545_005:0025b17_1']	二心同一所緣。	二心同一所緣。	The two associated with the knowledge of the class of suffering.🔽The same object.
['T27n1545_005:0025b17_7']	不同一行相。	不同一行相。	Not the same aspect.
['T27n1545_005:0025b17_13']	謂集法智忍。	謂集法智忍。	That is, the acceptance of the knowledge of the factors of the path of accumulation.
['T27n1545_005:0025b18_1']	集法智相應餘心。	集法智相應餘心。	The other minds associated with the cognition of the assemblage of factors.
['T27n1545_005:0025b18_7', 'T27n1545_005:0025b18_18']	不同一所緣。🔽不同一行相問世第一法。	不同一所緣。 不同一行相問世第一法。	Do not have the same object.
['T27n1545_005:0025b19_7']	亦如忍有三品耶。	亦如忍有三品耶。	Do not have the same aspect. Question: Are the supreme worldly dharmas also divided into three grades like the acceptances?
['T27n1545_005:0025b19_15']	答一相續中則無。	答一相續中則無。	Answer: In a single continuum, there are none.
['T27n1545_005:0025b20_3', 'T27n1545_005:0025b20_11']	多相續中則有。🔽謂佛種性是上品。	多相續中則有。 謂佛種性是上品。	In many continua, there are.🔽Namely, the Buddha lineage is the superior grade.
['T27n1545_005:0025b21_1']	獨覺種性是中品。	獨覺種性是中品。	The pratyekabuddha lineage is the middle grade.
['T27n1545_005:0025b21_9']	聲聞種性是下品。	聲聞種性是下品。	The śrāvaka lineage is the inferior grade.
['T27n1545_005:0025b21_14']	依六種性。	依六種性。	Based on the six lineages,
['T27n1545_005:0025b22_1']	三根說亦爾。	三根說亦爾。	The three faculties are also explained in the same way.Here is the corrected and aligned text:
['T27n1545_005:0025b23_100']	說一切有部發智大毘婆沙論卷第五	說一切有部發智大毘婆沙論卷第五	Sarvâstivāda Abhidharma-mahāvibhāṣā-śāstra, fascicle 5
